Name,ring,quadrant,isNew,description
REST,Adote,Linguagens & Frameworks,FALSE,"<p><a href=""https://restfulapi.net"">REST</a> (REpresentational State Transfer) não é um protocolo ou padrão específico, mas sim um estilo arquitetural que define um conjunto de restrições para a construção de sistemas web. Uma aplicação que segue os princípios REST, ou seja, uma aplicação RESTful, é caracterizada por dividir estados e funcionalidades em recursos individuais, que podem ser acessados e manipulados por meio de um conjunto mínimo de comandos, geralmente utilizando comandos HTTP. A arquitetura REST é baseada no modelo cliente-servidor, onde o cliente envia solicitações para o servidor, que responde a essas solicitações. Além disso, o REST é um estilo de arquitetura sem estado, o que significa que o servidor não mantém nenhum contexto sobre as solicitações anteriores do cliente. Isso traz benefícios de escalabilidade e simplicidade. Outra característica importante do REST é o suporte a cache, permitindo que as respostas sejam armazenadas em cache para melhorar o desempenho e reduzir a carga no servidor. Ao seguir essas restrições arquiteturais, as aplicações RESTful tendem a ser mais interoperáveis, escaláveis e fáceis de manter."
Spring Boot,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://spring.io/projects/spring-boot"">Spring Boot</a> é um framework Java de código aberto que oferece uma abordagem simplificada e automatizada para a configuração do framework Spring. Ele é amplamente adotado no desenvolvimento de aplicações stand-alone e microsserviços. O Spring Boot permite aos desenvolvedores iniciar rapidamente projetos Java, fornecendo configurações padrão sensatas e eliminando a necessidade de configurações manuais extensivas. Com recursos como o empacotamento executável, que inclui um servidor de aplicação embutido, o Spring Boot simplifica a implantação e a execução de aplicações Java de forma autônoma. Além disso, o Spring Boot oferece uma ampla gama de recursos e integrações prontas para uso, acelerando o processo de desenvolvimento e permitindo que os desenvolvedores se concentrem nas funcionalidades essenciais de suas aplicações."
Swift para iOS Nativo,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://www.swift.org/"">Swift</a> é uma linguagem de programação consistente e intuitiva, desenvolvida pela Apple para a criação de apps para iOS, Mac, Apple TV e Apple Watch. Recomendada para escrita de código nativo desde 2014, em substituição ao Objective-C. <strong>Quando houver a necessidade de escrever código nativo iOS para tratar funcionalidades mais complexas ou integrações com SDKs (casos em que uma aplicação React Native pura não seja suficiente), orienta-se o uso do Swift para escrita desse código. No entanto, o objetivo não é iniciar aplicações iOS em código nativo e, sim, em React Native.</strong>"
"Husky
",Adote,Ferramentas,TRUE,"<p>O <a href=""https://typicode.github.io/husky/"">Husky</a> é uma biblioteca que facilita a configuração de ganchos de pré-commit e pré-push em projetos Git. Com o Husky, você pode definir ações personalizadas para serem executadas automaticamente antes de confirmar ou empurrar alterações, como executar testes, linting de código ou qualquer outra tarefa personalizada."
Apache Camel,Experimente,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://camel.apache.org/"">Apache Camel</a> é um framework de código aberto que oferece uma implementação em Java para a maioria dos <a href=""https://www.enterpriseintegrationpatterns.com/"">Enterprise Integration Patterns</a>. Como um framework orientado a mensagens, o Apache Camel fornece recursos avançados de roteamento baseados em regras e um mecanismo de mediação. Com o Apache Camel, é possível definir rotas e transformações de dados de forma declarativa, simplificando o desenvolvimento e a manutenção de soluções de integração. Além disso, o framework possui uma ampla gama de componentes e conectores prontos para uso, permitindo a integração com uma variedade de sistemas e protocolos. O Apache Camel é uma escolha popular para o desenvolvimento de soluções de integração confiáveis e escaláveis."
"Eclipse MicroProfile
",Experimente,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://microprofile.io/"">Eclipse MicroProfile</a> é um framework Java lançado em 2016, projetado para facilitar a criação de aplicações baseadas em microservices. Ele oferece uma otimização do Enterprise Java, permitindo que os desenvolvedores construam sistemas distribuídos de forma mais eficiente e escalável. O Eclipse MicroProfile fornece um conjunto de especificações e APIs que abordam os desafios específicos enfrentados ao desenvolver arquiteturas de microsserviços, como resiliência, monitoramento, escalabilidade e descoberta de serviços. Ao adotar o MicroProfile, os desenvolvedores podem aproveitar a familiaridade e a riqueza do ecossistema Java, enquanto se beneficiam das melhores práticas e padrões modernos de desenvolvimento de microsserviços. Com a crescente popularidade dos microsserviços, o Eclipse MicroProfile se tornou uma escolha interessante para o desenvolvimento de aplicações escaláveis e flexíveis."
Go,Experimente,Linguagens & Frameworks,FALSE,"<p><a href=""https://go.dev/"">Go</a> é uma linguagem de programação de código aberto lançada pela Google em 2009. Trata-se de uma linguagem compilada, focada na produtividade e programação concorrente, o que a torna ideal para aplicações modernas que exigem escalabilidade e resiliência. Com uma sintaxe concisa e clara, o Go promove a legibilidade e a manutenibilidade do código, facilitando o desenvolvimento e a colaboração em equipe. Além disso, o Go oferece suporte nativo à concorrência, permitindo que os desenvolvedores aproveitem ao máximo os recursos de processamento paralelo e distribuído. Devido a essas características, o Go tem sido adotado para o desenvolvimento de aplicações Cloud Native."
GraphQL,Experimente,Linguagens & Frameworks,FALSE,"<p><a href=""https://graphql.org/"">GraphQL</a> é uma linguagem de consulta lançada publicamente pelo Facebook em 2015. Ela oferece uma abordagem alternativa ao REST para o desenvolvimento de serviços Web, permitindo que os clientes definam a estrutura dos dados a serem retornados pelo servidor. Isso evita que dados desnecessários e em excesso sejam transmitidos, resultando em uma comunicação mais eficiente entre o cliente e o servidor. No entanto, a flexibilidade e a riqueza da linguagem adicionam uma camada de complexidade, o que pode não ser necessário para APIs simples e de baixa complexidade. Para cenários mais simples, o REST ainda pode ser a opção mais direta e fácil de implementar. No entanto, para projetos mais complexos que exigem uma comunicação precisa e eficiente entre cliente e servidor, o GraphQL oferece vantagens significativas, permitindo que os desenvolvedores tenham maior controle sobre os dados que são solicitados e retornados."
gRPC,Experimente,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://grpc.io/"">gRPC</a> (Google Remote Procedure Call) é um framework moderno de chamada remota lançado pela Google em 2015 como um projeto de código aberto. Ele utiliza o protocolo HTTP/2 como meio de transporte e o Protocol Buffers como linguagem de descrição das interfaces. O gRPC fornece recursos avançados, como autenticação, streaming bidirecional e controle de fluxo, tornando-o ideal para casos de uso como comunicação entre microservices e integração de aplicativos móveis com serviços de backend. Ao adotar o gRPC, os desenvolvedores podem se beneficiar de uma comunicação eficiente e de alto desempenho, além de uma fácil integração com diferentes tecnologias e plataformas. Com sua abordagem moderna e suporte a recursos avançados, o gRPC tem sido adotado em arquiteturas distribuídas para facilitar a comunicação segura e eficaz entre diferentes componentes de software."
Nodejs,Evite,Linguagens & Frameworks,FALSE,"<p><strong>Node.js</strong> é uma plataforma de tempo de execução open source baseada no motor JavaScript V8 do Chrome, permitindo a execução de JavaScript no lado do servidor. Embora seja popular para desenvolvimento de aplicações web full-stack em tempo real e microsserviços, nossa experiência revelou problemas de desempenho em alguns projetos, levando à necessidade de migração para outras linguagens. <strong>Por isso, recomendamos priorizar Java como primeira opção para projetos de backend, especialmente em arquiteturas modernas, onde frameworks como Quarkus podem oferecer melhor desempenho e eficiência.</strong>"
Quarkus,Experimente,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://quarkus.io/"">Quarkus</a> é um framework Java de código aberto desenvolvido pela Red Hat e lançado no final de 2018. Ele foi projetado especificamente para ser executado no GraalVM e OpenJDK HotSpot, oferecendo benefícios como baixo consumo de memória e inicialização rápida. Essas características fazem do Quarkus uma escolha adequada para aplicações em nuvem, onde a eficiência de recursos e a escalabilidade são essenciais. O objetivo principal do Quarkus é tornar o Java a plataforma líder em ambientes como Kubernetes e arquiteturas sem servidor, fornecendo aos desenvolvedores uma estrutura flexível e poderosa para abordar uma ampla variedade de arquiteturas de aplicativos distribuídos. Ao adotar o Quarkus, os desenvolvedores podem criar aplicações Java eficientes, com tempos de inicialização rápidos, menor consumo de memória e um alto nível de produtividade, aproveitando os recursos do ecossistema Java existente."
"Shynet 
",Experimente,Ferramentas,TRUE,"<p>O <a href=""https://github.com/milesmcc/shynet""Shynet</a> é uma plataforma de análise de código aberto que permite rastrear e analisar o tráfego do seu site de forma privada. Ele fornece informações detalhadas sobre as visitas do usuário, referenciadores, tempos de carregamento e outras métricas relevantes. Shynet é fácil de configurar, não requer dados de usuário e pode ser hospedado em seu próprio servidor para garantir a privacidade dos dados.
"
Synthetic Data Vault,Estude,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://github.com/sdv-dev/SDV"">Synthetic Data Vault (SDV)</a> é um ecossistema de bibliotecas projetado para gerar dados sintéticos que possuam o mesmo formato e propriedades estatísticas de um conjunto de dados de origem. Essa abordagem é especialmente útil quando se trata de ambientes de teste, onde o uso de dados de produção pode apresentar desvantagens e dificuldades na replicação precisa das nuances da distribuição dos dados reais."
TestContainers,Experimente,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://www.testcontainers.org/"">TestContainers</a> é uma biblioteca, portada para várias linguagens, que “dockeriza"" dependências de teste, incluindo vários tipos de bancos de dados, sistemas de mensageria, serviços em nuvem, navegadores web e tem a capacidade para executar Dockerfiles personalizados quando necessário. Funciona bem com frameworks de testes como o JUnit e permite configurar rapidamente um ambiente de testes integrado, além de gerenciar o ciclo de vida dos containers."
MS Clarity,Experimente,Ferramentas,TRUE,"<p>O <a href=""https://clarity.microsoft.com/"">Clarity</a> é uma ferramenta de análise da Microsoft que grava sessões de usuários, oferece mapas de calor e insights sobre comportamento em sites. Focada em performance e privacidade, é gratuita e fácil de usar para otimizar a experiência do usuário."
NextJS,Estude,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://nextjs.org/"">Next.js</a> é um framework React para criação de aplicativos da web. Ele oferece recursos avançados, como renderização do lado do servidor, geração estática de páginas, roteamento dinâmico e suporte a API integrada. Next.js é altamente escalável e pode ser usado para criar aplicativos de qualquer tamanho, desde páginas estáticas simples até aplicativos complexos de várias páginas."
Vitest,Estude,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://vitest.io/"">Vitest</a> é uma ferramenta de teste para aplicações Vue.js. Ela fornece uma experiência de teste moderna, com suporte a testes unitários, testes de integração e testes E2E. Vitest oferece recursos avançados, como snapshot testing, mocking de dependências e execução paralela de testes, para ajudar você a garantir a qualidade de seus aplicativos Vue.js."
Expo,Evite,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://expo.dev/"">Expo</a> é uma plataforma de desenvolvimento de aplicativos móveis que permite criar aplicativos nativos para iOS e Android usando JavaScript e React Native. Possibilita desenvolver aplicativos móveis sem a necessidade de configuração complexa ou conhecimento aprofundado das nuances de desenvolvimento nativo. Ele fornece uma ampla gama de recursos, como acesso a APIs nativas, gerenciamento simplificado de dependências e uma ferramenta de build e deploy. <strong>Apesar de simplificar a configuração e, sobretudo, a exportação de aplicativos iOS (sem necessidade de ter um ambiente Apple), cria-se uma dependência da plataforma, além do fato de que na conta gratuita as builds permanecem em uma fila, sem oportunidade de execução imediata. As análises da equipe mobile encaminharam para evitar a plataforma e, gradativamente, ejetar projetos que tenham sido desenvolvidos com Expo, na medida do possível. A orientação é sempre iniciar o desenvolvimento com React Native CLI, tendo total controle sobre o projeto e independência de APIs e builds.  </strong> "
Flutter,Evite,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://flutter.dev/"">Flutter</a> é um framework de código aberto de interface de usuário para desenvolvimento de aplicativos móveis, criado pela Google. Ele permite gerar código nativo eficientemente para as plataformas iOS e Android, utilizando uma base de código compartilhada. <strong>No entanto, para obter uma maior sinergia com outras tecnologias e frameworks adotados pela empresa, é recomendado evitar o uso do Flutter e optar pelo React Native como a escolha preferencial.</strong> "
Java EE,Evite,Linguagens & Frameworks,FALSE,"<p><a href=""https://www.oracle.com/br/java/technologies/java-ee-glance.html"">Java EE (Java Enterprise Edition)</a>, também conhecido como J2EE e atualmente como Jakarta EE, é uma coleção abrangente de tecnologias e APIs para a plataforma Java, projetada para suportar o desenvolvimento de aplicações empresariais. Essas aplicações são tipicamente caracterizadas por sua escala, distribuição, transacionalidade, alta disponibilidade e exigências de negócios de missão crítica. No entanto, para atender às necessidades atuais e obter maior agilidade no desenvolvimento, é recomendado evitar o uso direto do Java EE e, em vez disso, optar por frameworks modernos, como Spring Boot, MicroProfile ou Quarkus. Esses frameworks oferecem recursos avançados para desenvolvimento ágil e eficiente de aplicações empresariais, com suporte a recursos de microserviços e escalabilidade, proporcionando maior flexibilidade e produtividade para as equipes de desenvolvimento."
Java pra Android Nativo,Evite,Linguagens & Frameworks,FALSE,"<p>O uso do Java para o desenvolvimento de aplicativos móveis para Android é uma abordagem tradicional, mas, apesar de viável, recomendamos alternativas mais modernas e eficientes, como o uso do React Native (primeira opção) ou, quando necessário, o desenvolvimento nativo com Kotlin (recomendado pela Google desde 2017)."
Objective-C para iOS Nativo,Evite,Linguagens & Frameworks,FALSE,"<p>O uso do Objective-C para o desenvolvimento de aplicativos móveis para iOS é uma abordagem tradicional, mas, apesar de viável, recomendamos alternativas mais modernas e eficientes, como o uso do React Native (primeira opção) ou, quando necessário, o desenvolvimento nativo com Swift (recomendado pela Apple desde 2014). Em alguns casos, como definições de alguns arquivos de header em desenvolvimento híbrido (React Native), pode ser necessário ter algum código Objective-C. Porém, para código nativo de lógicas mais complexas, recomenda-se o Swift. "
LangChain,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://www.langchain.com/"">LangChain</a> é um framework que facilita a criação de aplicativos baseados em modelos de linguagem. Ela oferece ferramentas e componentes para a integração de modelos de linguagem em pipelines de dados, permitindo que desenvolvedores criem soluções customizadas que alavanquem o poder dos modelos de linguagem de forma eficiente e escalável."
LangGraph,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://www.langchain.com/langgraph"">LangGraph</a> é um framework para construção de aplicações stateful e multi-atores com LLMs, utilizada para criar fluxos de trabalho de agentes e multi-agentes. Diferente de outros frameworks de LLM, LangGraph oferece os seguintes benefícios principais: ciclos, controle e persistência. Ele permite definir fluxos que envolvem ciclos, essenciais para arquiteturas de agentes, diferenciando-se das soluções baseadas em DAG. Como um framework de baixo nível, proporciona controle detalhado sobre o fluxo e o estado da aplicação, essencial para criar agentes confiáveis. Além disso, inclui persistência embutida, possibilitando recursos avançados de interação humana e memória. "
LlamaIndex,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://www.llamaindex.ai/"">LlamaIndex</a> é framework para conectar fontes de dados personalizadas a grandes modelos de linguagem (LLMs)."
OpenAPI Specification (OAS) (Swagger),Adote,Linguagens & Frameworks,TRUE,"<p>A <a href=""https://swagger.io/specification/"">OpenAPI</a> é uma especificação de padrão aberto para descrever, produzir, consumir e visualizar serviços de API RESTful. Ele permite que desenvolvedores definam as funcionalidades e os endpoints de uma API em um formato legível por máquinas, normalmente utilizando arquivos YAML ou JSON. Uma definição OpenAPI pode ser usada por ferramentas de geração de documentação para exibir a API, por ferramentas de geração de código para gerar servidores e clientes em várias linguagens de programação, por ferramentas de teste, entre muitos outros casos de uso. Anteriormente parte do framework Swagger, tornou-se um projeto separado em 2015, supervisionado pela OpenAPI Initiative, um projeto de colaboração de código aberto da Linux Foundation. "
Rust para sistemas embarcados,Estude,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://www.rust-lang.org/"">Rust</a> é uma linguagem de programação de sistemas conhecida por sua segurança, alta performance e controle preciso de memória. <strong>Recomendamos iniciar estudos com Rust em sistemas embarcados, principalmente devido à sua capacidade de evitar erros comuns de memória, como falhas de segmentação, sem a necessidade de um coletor de lixo.</strong>"
Deck.GL,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://deck.gl/"">Deck.GL</a> é um componente para montar mapas na WEB com foco em consulta e analise. Diferente dos outros componentes de mapas ele não tem foco em edição dos mapas."
Delta Lake,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://delta.io/"">Delta Lake</a> é uma camada de armazenamento open-source que se sobrepõe a um Data Lake, trazendo funcionalidades avançadas como transações ACID, versionamento de dados e controle de concorrência. No contexto de um Data Lake, ele resolve problemas comuns de consistência e integridade dos dados, facilitando operações de leitura e escrita e permitindo a implementação de pipelines de dados confiáveis e escaláveis. Com o Delta Lake, as empresas podem garantir a qualidade dos dados enquanto aproveitam a flexibilidade e o baixo custo de um Data Lake."
Apache Thrift,Estude,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://thrift.apache.org/"">Apache Thrift</a> é uma framework de software que facilita a definição e a criação de serviços para diferentes linguagens de programação, permitindo a comunicação entre sistemas de forma eficiente. No contexto de um Data Lake, o Thrift pode ser utilizado para desenvolver serviços de acesso a dados, facilitando a integração entre diferentes componentes de processamento e armazenamento de dados que compõem o Data Lake. Ele ajuda a garantir que os dados possam ser acessados e manipulados de maneira eficiente e consistente, independentemente da linguagem ou plataforma utilizada pelos diversos sistemas que interagem com o Data Lake."
Pandas,Experimente,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://pandas.pydata.org/"">Pandas</a> é uma biblioteca de análise de dados para Python que fornece estruturas de dados e ferramentas para manipulação e análise de dados. No contexto de um Data Lake, o Pandas é frequentemente utilizado para realizar análises exploratórias, limpeza e transformação de dados em conjuntos menores ou amostras extraídas do Data Lake. Embora o Pandas não seja ideal para processamento de grandes volumes de dados diretamente no Data Lake, ele é muito útil para tarefas de pré-processamento e análise local antes de integrar os dados em pipelines maiores ou realizar visualizações detalhadas."
C/C++ para sistemas embarcados,Adote,Linguagens & Frameworks,TRUE,"<p>O C/C++são as linguagens mais amplamente utilizadas e consolidadas para o desenvolvimento de sistemas embarcados, reconhecidas por sua alta performance, controle preciso de hardware e baixo consumo de recursos. <strong>Recomendamos a adoção de C/C++ em sistemas embarcados que exijam desempenho otimizado, controle direto de hardware e uso eficiente de memória</strong>. Essas linguagens permitem acesso de baixo nível aos recursos do dispositivo, sendo ideais para aplicações críticas e ambientes com restrições rigorosas de tempo real. C/C++ continua sendo a escolha predominante para microcontroladores, sistemas de tempo real e dispositivos com recursos limitados."
Python para sistemas embarcados,Adote,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://www.python.org/"">Python</a> é amplamente reconhecido por sua simplicidade e eficiência na prototipagem rápida. <strong>Recomendamos a adoção de Python em sistemas embarcados, especialmente para o desenvolvimento ágil de protótipos e scripts de controle de dispositivos e sensores</strong>. Embora não seja adequado para aplicações críticas com alta demanda de performance, Python oferece grande valor em projetos que exigem iteração rápida e flexibilidade no desenvolvimento inicial."
Spring AI,Estude,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://spring.io/projects/spring-ai"">Spring AI</a> é um framework para engenharia de IA que aplica os princípios do ecossistema Spring, como portabilidade e modularidade, ao domínio de IA. Ele oferece uma API portátil para integração com diversos provedores de modelos de chat, texto-para-imagem, embeddings e transcrição, suportando OpenAI, Amazon, Google, entre outros. Com suporte a processamento síncrono e por streaming, permite acessar funcionalidades específicas dos modelos. O framework também inclui um ETL para manipulação e armazenamento de documentos em Vector Stores, e sua integração com Spring Boot facilita a configuração de IA em aplicações Java, mantendo a flexibilidade e escalabilidade do ecossistema Spring."
Jakarta Data,Experimente,Linguagens & Frameworks,TRUE,"<p><a href=""https://jakarta.ee/specifications/data/"">Jakarta Data</a> é uma especificação dentro da plataforma Jakarta EE que define APIs principais para facilitar o acesso a tecnologias de dados, como bancos de dados relacionais, não-relacionais e serviços de dados em nuvem. A API do Jakarta Data permite aos desenvolvedores Java separar a persistência do modelo de dados, oferecendo uma interface de Repositório com métodos baseados em consultas, onde o framework se encarrega de sua implementação. Essa abordagem simplifica o desenvolvimento de aplicações que exigem acesso a diversas fontes de dados, aumentando a produtividade e a flexibilidade no desenvolvimento de aplicações empresariais."
Vite ,Adote,Linguagens & Frameworks,TRUE,"<p>O <a href=""https://vitejs.dev/"">Vite</a>, ""rápido"" ou ""rapidamente"" em francês, é uma ferramenta de construção que visa fornecer uma experiência de desenvolvimento mais rápida e enxuta para projetos web modernos. Como o projeto Create React App (CRA) deixou de ser mantido e não é mais recomendado na documentação do React, o Vite aparece como uma alternativa para uso com o React."
Jest,Adote,Linguagens & Frameworks,FALSE,"<p>O <a href=""https://jestjs.io/"">Jest</a> é um framework de testes de JavaScript amplamente utilizado que fornece uma experiência completa e intuitiva para testar aplicações. Com o Jest, os desenvolvedores podem escrever testes unitários, de integração e até mesmo testes de snapshot de forma simples e eficiente. A biblioteca possui recursos avançados, como detecção automática de testes, execução paralela, simulação de funções e suporte a cobertura de código. Além disso, o Jest é altamente configurável e possui uma ampla gama de plugins e extensões disponíveis para personalizar e aprimorar as funcionalidades de teste."
Web Assembly,Estude,Linguagens & Frameworks,FALSE,"<p><a href=""https://webassembly.org/"">Web Assembly (WASM)</a> é um formato binário de baixo nível que permite a execução de código de alto desempenho em navegadores da web. Ele foi projetado para ser uma linguagem de máquina portátil, independente de plataforma, que pode ser executada em qualquer ambiente que suporte WASM. O objetivo do Web Assembly é fornecer uma alternativa eficiente ao JavaScript para a execução de aplicativos web, permitindo que desenvolvedores aproveitem linguagens de programação de alto nível, como C, C++, Rust e muitas outras, para criar aplicações web rápidas e seguras. Ao utilizar o Web Assembly, os desenvolvedores podem empacotar e distribuir seus aplicativos como módulos compactos e otimizados, que podem ser carregados e executados rapidamente pelos navegadores, proporcionando uma experiência de usuário mais fluida e responsiva. O Web Assembly está se tornando uma tecnologia promissora para o desenvolvimento de aplicações web de alto desempenho e portáveis."
